symbol,entry_date,exit_date,setup,setup_score,entry,stop,target,rr_planned,exit_price,exit_reason,r_realized,days_held,regime_label,rr_gate,regime_mult,days_to_earnings,adx_value,ad_line_slope_pct,higher_lows,institutional_ownership_pct,extended,rr_pts,setup_pts,macd_hist,bb_pos,vol_surge_20,raw_score,earnings_mult,final_score,confidence
AAPL,2023-04-12,2023-04-28,momentum,40.29,159.5,156.93,166.57,2.75,166.57,target,2.751,12,risk_on,2.5,0.893,,30.81,28.771,0,66.0,False,20.0,12.09,-0.4599,0.4909,0.81,43.73,1.0,43.73,speculative
AAPL,2023-05-18,2023-05-30,momentum,85.0,170.27,168.06,176.33,2.75,176.33,target,2.755,7,risk_on,2.5,0.909,,33.53,10.167,0,66.0,False,20.0,25.5,0.0118,0.8582,1.17,66.44,1.0,66.44,medium
AAPL,2023-07-28,2023-08-03,momentum,65.0,191.06,188.59,197.85,2.75,188.59,stop,-1.0,4,risk_on,2.5,0.927,,43.67,-1.853,3,66.0,False,20.0,19.5,-0.1929,0.9217,0.93,59.5,1.0,59.5,medium
AAPL,2023-08-15,2023-08-17,reversion,87.0,175.23,173.56,179.42,2.5,173.56,stop,-1.0,2,risk_on,2.5,0.862,,39.52,-17.511,0,66.0,False,0.0,26.1,-1.6561,0.1637,0.75,28.23,1.0,28.23,speculative
AAPL,2023-08-29,2023-08-30,momentum,92.0,177.41,175.41,182.91,2.75,182.91,target,2.75,1,risk_on,2.5,0.901,,31.76,-7.256,1,66.0,False,20.0,27.6,0.747,0.7372,0.92,92.6,1.0,92.6,high
AAPL,2023-09-13,2023-09-18,reversion,47.0,172.03,170.43,176.04,2.5,176.04,target,2.506,3,risk_on,2.5,0.899,,26.93,3.535,0,66.0,False,0.0,14.1,-0.6092,0.2152,1.42,23.1,1.0,23.1,speculative
AAPL,2023-11-02,2023-11-07,momentum,82.0,170.91,168.46,177.65,2.75,177.65,target,2.751,3,neutral,2.75,0.857,,22.1,10.921,1,66.0,False,20.0,24.6,0.2367,0.6608,1.44,87.85,1.0,87.85,high
AAPL,2023-11-29,2023-12-04,momentum,48.86,187.34,185.68,191.91,2.75,185.68,stop,-1.0,3,risk_on,2.5,0.92,,31.57,16.47,0,66.0,False,20.0,14.66,0.1356,0.6703,0.82,69.36,1.0,69.36,medium
AAPL,2024-01-04,2024-01-10,reversion,75.0,179.87,178.11,184.27,2.5,184.27,target,2.5,4,risk_on,2.5,0.906,,27.12,3.137,0,66.0,False,0.0,22.5,-1.8962,-0.1411,1.29,27.4,1.0,27.4,speculative
AAPL,2024-01-19,2024-01-22,momentum,65.0,184.92,182.49,191.59,2.75,191.59,target,2.745,1,risk_on,2.5,0.89,,23.89,7.289,0,66.0,False,20.0,19.5,0.1976,0.6812,1.33,81.49,1.0,81.49,high
AAPL,2024-02-09,2024-02-13,momentum,44.0,186.56,183.62,194.57,2.73,183.62,stop,-1.0,2,risk_on,2.5,0.907,,20.24,8.208,1,66.0,False,18.4,13.2,-0.0496,0.4951,0.79,43.4,1.0,43.4,speculative
AAPL,2024-02-29,2024-03-01,reversion,72.0,178.95,176.99,183.86,2.5,176.99,stop,-1.0,1,risk_on,2.5,0.922,,25.51,5.751,0,66.0,False,0.0,21.6,-0.3088,0.1551,2.53,33.62,1.0,33.62,speculative
AAPL,2024-05-28,2024-06-10,momentum,70.0,187.53,184.69,195.35,2.75,195.35,target,2.754,9,risk_on,2.5,0.912,,33.81,-7.209,0,66.0,False,20.0,21.0,0.0709,0.6929,0.84,66.39,1.0,66.39,medium
AAPL,2024-06-26,2024-07-02,momentum,70.0,208.04,204.82,216.91,2.75,216.91,target,2.755,4,risk_on,2.5,0.89,,46.13,-9.748,0,66.0,False,20.0,21.0,-0.2041,0.7596,0.76,61.0,1.0,61.0,medium
AAPL,2024-07-22,2024-07-24,momentum,48.86,224.69,220.36,236.61,2.75,220.36,stop,-1.0,2,risk_on,2.5,0.88,,42.35,3.605,0,66.0,False,20.0,14.66,-1.3739,0.5312,0.71,47.91,1.0,47.91,speculative
AAPL,2024-07-31,2024-08-05,momentum,57.0,219.0,213.99,231.55,2.5,213.99,stop,-1.0,3,risk_on,2.5,0.88,,28.96,4.735,1,66.0,False,0.0,17.1,-1.8979,0.3582,0.96,23.43,1.0,23.43,speculative
AAPL,2024-08-28,2024-09-03,momentum,45.0,224.24,221.1,232.87,2.75,221.1,stop,-1.0,3,neutral,2.75,0.824,,14.62,9.451,0,66.0,False,20.0,13.5,0.5581,0.7114,0.74,78.5,1.0,78.5,medium
AAPL,2024-11-14,2024-11-26,momentum,40.0,224.52,221.54,232.7,2.75,232.7,target,2.745,8,risk_on,2.5,0.894,,13.11,3.049,2,66.0,False,20.0,12.0,-0.2294,0.4938,1.04,43.75,1.0,43.75,speculative
AAPL,2025-01-28,2025-01-29,momentum,57.0,228.95,227.68,232.45,2.75,232.45,target,2.756,1,neutral,2.75,0.85,,29.72,1.546,1,66.0,True,20.0,17.1,-0.5184,0.535,1.42,56.7,1.0,56.7,medium
AAPL,2025-02-12,2025-02-20,momentum,40.0,231.1,225.98,245.18,2.75,245.18,target,2.75,5,risk_on,2.5,0.879,,16.93,2.586,3,66.0,False,20.0,12.0,0.7031,0.7745,0.76,77.0,1.0,77.0,medium
AAPL,2025-07-16,2025-07-31,momentum,40.29,208.84,206.4,215.56,2.75,206.4,stop,-1.0,11,risk_on,2.5,0.896,,16.35,1.407,2,66.0,False,20.0,12.09,0.2856,0.6839,0.88,71.09,1.0,71.09,medium
AAPL,2025-08-22,2025-09-03,momentum,70.0,226.62,223.15,236.17,2.75,236.17,target,2.752,7,risk_on,2.5,0.94,,32.07,-3.04,0,66.0,False,20.0,21.0,0.0768,0.6662,0.69,65.79,1.0,65.79,medium
AAPL,2025-10-06,2025-10-10,momentum,85.0,254.41,250.33,265.63,2.75,250.33,stop,-1.0,4,risk_on,2.5,0.891,,35.56,5.784,4,66.0,False,20.0,25.5,0.1907,0.7325,0.75,82.77,1.0,82.77,high
AAPL,2025-11-07,2025-11-25,momentum,54.86,267.87,263.9,278.77,2.75,278.77,target,2.746,12,neutral,2.75,0.794,,30.18,2.698,1,66.0,False,20.0,16.46,-0.145,0.6727,0.96,55.37,1.0,55.37,medium
AAPL,2025-12-09,2025-12-11,momentum,44.57,278.36,274.74,288.31,2.75,274.74,stop,-1.0,2,risk_on,2.5,0.907,,32.95,-1.149,3,66.0,False,20.0,13.37,-0.4808,0.5685,0.71,48.11,1.0,48.11,speculative
AAPL,2026-01-06,2026-01-07,reversion,75.0,261.87,260.52,265.26,2.5,260.52,stop,-1.0,1,risk_on,2.5,0.928,,17.13,-1.717,1,66.0,False,0.0,22.5,-1.3467,-0.2021,1.28,27.3,1.0,27.3,speculative
AAPL,2026-01-16,2026-01-20,reversion,60.0,255.06,253.37,259.26,2.5,253.37,stop,-1.0,1,risk_on,2.5,0.915,,22.72,0.543,1,66.0,False,0.0,18.0,-1.1386,0.0903,1.66,27.13,1.0,27.13,speculative
AAPL,2026-02-02,2026-02-04,momentum,80.0,258.91,253.52,273.66,2.74,273.66,target,2.737,2,risk_on,2.5,0.912,,26.19,0.547,2,66.0,True,19.2,24.0,1.842,1.005,1.42,94.4,1.0,94.4,high
AAPL,2026-04-06,2026-04-07,momentum,59.0,254.08,249.12,267.72,2.75,249.12,stop,-1.0,1,neutral,2.75,0.774,,19.14,-0.843,1,66.0,False,20.0,17.7,1.1383,0.8151,0.73,82.7,1.0,82.7,medium
NVDA,2023-04-12,2023-04-13,momentum,54.86,27.02,26.37,28.79,2.75,26.37,stop,-1.0,1,risk_on,2.5,0.893,,32.94,20.18,1,70.9,False,20.0,16.46,-0.2035,0.4462,0.94,46.31,1.0,46.31,speculative
NVDA,2023-04-27,2023-05-08,momentum,57.0,27.0,26.2,29.11,2.65,29.11,target,2.637,7,risk_on,2.5,0.897,,23.91,11.683,1,70.9,False,12.0,17.1,-0.1831,0.5334,0.95,42.44,1.0,42.44,speculative
NVDA,2023-06-08,2023-06-14,momentum,70.0,37.9,36.6,41.48,2.75,41.48,target,2.754,4,risk_on,2.5,0.94,,44.75,0.492,0,70.9,False,20.0,21.0,0.1859,0.7232,0.73,78.15,1.0,78.15,high
NVDA,2023-06-29,2023-07-13,momentum,48.86,41.46,40.07,45.19,2.68,45.19,target,2.683,9,risk_on,2.5,0.934,,41.82,6.325,0,70.9,False,14.4,14.66,-0.5129,0.496,0.71,40.9,1.0,40.9,speculative
NVDA,2023-07-26,2023-08-02,momentum,85.0,45.25,44.01,48.67,2.75,44.01,stop,-1.0,5,risk_on,2.5,0.936,,39.35,-0.911,3,70.9,False,20.0,25.5,-0.2119,0.6764,0.79,64.56,1.0,64.56,medium
NVDA,2023-08-11,2023-08-14,reversion,47.0,40.82,40.22,42.34,2.5,42.34,target,2.492,1,risk_on,2.5,0.874,,26.63,-11.32,0,70.9,False,0.0,14.1,-0.7252,-0.1263,1.17,14.1,1.0,14.1,speculative
NVDA,2023-10-17,2023-10-18,breakout,45.0,43.91,42.45,48.28,3.0,42.45,stop,-1.0,1,neutral,2.75,0.831,,16.65,6.29,3,70.9,False,40.0,13.5,0.1573,0.4832,1.95,90.96,1.0,90.96,medium
NVDA,2023-11-03,2023-11-08,momentum,52.0,42.75,41.36,46.58,2.75,46.58,target,2.755,3,risk_on,2.5,0.869,,18.19,8.651,0,70.9,True,20.0,15.6,0.1929,0.6855,0.91,72.34,1.0,72.34,medium
NVDA,2023-11-24,2023-11-30,momentum,48.86,48.65,47.25,52.33,2.62,47.25,stop,-1.0,4,risk_on,2.5,0.913,,23.94,15.806,0,70.9,False,9.6,14.66,0.1327,0.5995,0.65,56.06,1.0,56.06,medium
NVDA,2023-12-29,2024-01-02,momentum,60.0,49.13,48.07,52.06,2.75,48.07,stop,-1.0,1,risk_on,2.5,0.95,,16.3,10.602,3,70.9,False,20.0,18.0,0.0624,0.7569,1.03,62.99,1.0,62.99,medium
NVDA,2024-04-03,2024-04-04,momentum,48.86,90.22,87.57,97.49,2.75,87.57,stop,-1.0,1,risk_on,2.5,0.881,,46.0,2.464,0,70.9,False,20.0,14.66,-1.0685,0.3658,0.62,41.29,1.0,41.29,speculative
NVDA,2024-04-26,2024-05-06,momentum,67.0,83.47,80.61,91.36,2.75,91.36,target,2.749,6,neutral,2.75,0.833,,23.5,-1.311,1,70.9,True,20.0,20.1,-0.4192,0.6408,1.2,61.73,1.0,61.73,medium
NVDA,2024-08-14,2024-08-19,momentum,59.0,110.62,104.97,126.16,2.75,126.16,target,2.75,3,neutral,2.75,0.822,,31.73,1.343,1,70.9,True,20.0,17.7,1.0622,0.7245,0.92,82.7,1.0,82.7,medium
NVDA,2024-09-13,2024-10-03,momentum,52.0,114.53,109.14,129.37,2.75,122.8,time,1.532,14,neutral,2.75,0.854,,20.56,1.832,0,70.9,True,20.0,15.6,0.1076,0.5102,0.68,63.2,1.0,63.2,medium
NVDA,2024-10-30,2024-10-31,momentum,43.71,139.84,136.76,148.31,2.75,136.76,stop,-1.0,1,neutral,2.75,0.819,,21.85,2.681,1,70.9,False,20.0,13.11,-0.2387,0.6403,0.74,50.72,1.0,50.72,medium
NVDA,2024-12-24,2025-01-06,momentum,67.0,136.03,131.89,147.4,2.75,147.4,target,2.746,7,risk_on,2.5,0.86,,13.92,1.052,1,70.9,True,20.0,20.1,0.1588,0.6675,0.49,75.27,1.0,75.27,high
NVDA,2025-01-21,2025-01-27,momentum,60.0,137.3,131.81,151.62,2.61,131.81,stop,-1.0,4,risk_on,2.5,0.895,,9.74,1.338,0,70.9,False,8.8,18.0,0.0287,0.6729,0.95,48.02,1.0,48.02,speculative
NVDA,2025-02-10,2025-02-18,momentum,47.0,127.85,123.38,140.16,2.75,140.16,target,2.754,5,risk_on,2.5,0.893,,17.09,5.272,1,70.9,True,20.0,14.1,0.3737,0.5718,0.72,70.81,1.0,70.81,medium
NVDA,2025-03-24,2025-03-26,momentum,50.57,118.19,113.71,130.51,2.75,113.71,stop,-1.0,2,neutral,2.75,0.761,,21.78,0.101,2,70.9,False,20.0,15.17,1.0681,0.6614,0.71,78.63,1.0,78.63,medium
NVDA,2025-05-28,2025-05-29,momentum,70.0,132.76,129.13,142.74,2.75,142.74,target,2.749,1,neutral,2.75,0.843,,28.31,4.288,0,70.9,False,20.0,21.0,0.4967,0.736,1.46,92.52,1.0,92.52,high
NVDA,2025-06-20,2025-06-25,momentum,70.0,143.56,140.83,151.07,2.75,151.07,target,2.751,3,neutral,2.75,0.856,,38.02,-0.889,0,70.9,False,20.0,21.0,-0.5544,0.7068,1.17,61.0,1.0,61.0,medium
NVDA,2025-09-10,2025-09-17,momentum,44.0,172.88,169.35,182.57,2.75,169.35,stop,-1.0,5,risk_on,2.5,0.937,,30.65,2.17,1,70.9,False,20.0,13.2,-0.9785,0.5565,1.25,51.96,1.0,51.96,medium
NVDA,2025-10-13,2025-10-14,momentum,45.0,186.74,181.46,201.25,2.75,181.46,stop,-1.0,1,risk_on,2.5,0.861,,16.92,0.483,0,70.9,False,20.0,13.5,0.3261,0.747,0.85,74.15,1.0,74.15,medium
NVDA,2025-12-08,2025-12-11,momentum,55.0,182.41,177.14,196.91,2.75,177.14,stop,-1.0,3,risk_on,2.5,0.902,,12.14,1.409,2,70.9,False,20.0,16.5,0.2222,0.5514,0.96,68.61,1.0,68.61,medium
NVDA,2025-12-22,2025-12-26,momentum,40.0,179.04,174.69,191.0,2.75,191.0,target,2.749,3,risk_on,2.5,0.943,,12.68,2.221,0,70.9,False,20.0,12.0,0.3045,0.7435,0.64,72.11,1.0,72.11,medium
NVDA,2026-01-06,2026-01-14,momentum,45.0,187.03,182.34,199.92,2.75,182.34,stop,-1.0,6,risk_on,2.5,0.928,,13.86,0.184,0,70.9,False,20.0,13.5,0.8291,0.6634,1.09,77.04,1.0,77.04,medium
NVDA,2026-02-10,2026-02-27,momentum,40.0,184.88,178.42,201.2,2.53,178.42,stop,-1.0,12,risk_on,2.5,0.903,,12.95,-2.104,0,70.9,False,2.4,12.0,0.0544,0.6567,0.77,37.02,1.0,37.02,speculative
NVDA,2026-04-08,2026-04-14,momentum,67.0,177.17,172.22,190.78,2.75,190.78,target,2.749,4,neutral,2.75,0.818,,21.0,-2.624,2,70.9,False,20.0,20.1,0.9919,0.7284,0.86,85.1,1.0,85.1,high
NVDA,2026-04-30,2026-05-01,breakout,60.0,199.57,197.22,206.62,3.0,197.22,stop,-1.0,1,risk_on,2.5,0.9,,26.79,4.67,0,70.9,False,40.0,18.0,0.7298,0.5719,1.55,100.0,1.0,100.0,high
META,2023-05-10,2023-05-17,momentum,70.0,230.94,228.06,238.86,2.75,238.86,target,2.75,5,risk_on,2.5,0.908,,39.53,-5.62,0,79.5,False,20.0,21.0,-0.3935,0.6568,0.77,59.27,1.0,59.27,medium
META,2023-06-30,2023-07-12,momentum,57.0,281.27,274.07,300.5,2.67,300.5,target,2.671,7,risk_on,2.5,0.929,,43.9,30.358,1,79.5,False,13.6,17.1,-0.8107,0.7988,0.85,50.7,1.0,50.7,medium
META,2023-07-26,2023-07-27,breakout,50.0,296.25,286.06,322.27,2.55,322.27,target,2.553,1,risk_on,2.5,0.936,,34.71,-202.046,0,79.5,False,4.0,15.0,-2.5128,0.5127,1.79,40.25,1.0,40.25,speculative
META,2023-08-29,2023-09-07,momentum,64.0,289.82,284.54,304.35,2.75,304.35,target,2.752,6,risk_on,2.5,0.901,,21.45,-19.734,1,79.5,False,20.0,19.2,-1.045,0.4738,1.13,50.15,1.0,50.15,medium
META,2023-11-02,2023-11-13,momentum,52.0,304.0,295.25,328.07,2.75,328.07,target,2.751,7,neutral,2.75,0.857,,14.54,-18.606,1,79.5,False,20.0,15.6,-0.7955,0.4677,0.9,46.31,1.0,46.31,speculative
META,2024-02-15,2024-03-01,momentum,85.0,461.32,449.47,493.92,2.75,493.92,target,2.751,10,risk_on,2.5,0.901,,47.81,-39.536,4,79.5,True,20.0,25.5,2.9882,0.8374,1.04,90.5,1.0,90.5,high
META,2024-03-15,2024-03-21,breakout,50.0,480.84,472.79,504.98,3.0,504.98,target,2.999,4,risk_on,2.5,0.873,,44.75,-44.219,0,79.5,False,40.0,15.0,-4.4161,0.3875,1.79,71.24,1.0,71.24,medium
META,2024-05-08,2024-05-15,momentum,52.0,457.64,449.88,479.01,2.75,479.01,target,2.75,5,risk_on,2.5,0.925,,24.02,172.028,0,79.5,False,20.0,15.6,0.6784,0.4921,0.56,72.28,1.0,72.28,medium
META,2024-05-24,2024-05-31,momentum,45.0,467.44,456.98,496.19,2.75,456.98,stop,-1.0,4,risk_on,2.5,0.916,,13.96,58.727,0,79.5,False,20.0,13.5,1.6805,0.742,0.81,78.5,1.0,78.5,medium
META,2024-06-25,2024-07-05,momentum,45.0,498.89,489.56,524.56,2.75,524.56,target,2.751,7,risk_on,2.5,0.89,,15.9,36.107,0,79.5,False,20.0,13.5,0.4425,0.8099,1.01,77.06,1.0,77.06,medium
META,2024-07-17,2024-07-18,reversion,62.0,459.33,452.67,475.99,2.5,475.99,target,2.502,1,risk_on,2.5,0.88,,18.58,-24.239,1,79.5,False,0.0,18.6,-6.3863,-0.151,2.14,28.6,1.0,28.6,speculative
META,2024-08-01,2024-08-05,momentum,77.0,474.26,463.44,504.02,2.75,463.44,stop,-1.0,2,neutral,2.75,0.801,,24.37,-58.44,1,79.5,True,20.0,23.1,-0.1557,0.57,2.82,67.9,1.0,67.9,medium
META,2024-10-17,2024-10-21,momentum,48.86,579.7,571.28,602.87,2.75,571.28,stop,-1.0,2,neutral,2.75,0.814,,38.41,6.148,0,79.5,False,20.0,14.66,-2.6371,0.469,0.73,45.42,1.0,45.42,speculative
META,2025-02-20,2025-02-21,momentum,61.71,707.76,690.87,752.77,2.66,690.87,stop,-1.0,1,risk_on,2.5,0.876,,48.09,57.825,4,79.5,False,12.8,18.51,-3.3373,0.477,0.72,42.39,1.0,42.39,speculative
META,2025-05-23,2025-06-02,momentum,61.71,630.58,619.1,662.14,2.75,662.14,target,2.749,5,neutral,2.75,0.845,,25.72,33.801,5,79.5,False,20.0,18.51,1.102,0.6156,0.54,80.13,1.0,80.13,high
META,2025-06-18,2025-06-20,momentum,70.0,690.5,678.89,722.41,2.75,678.89,stop,-1.0,1,neutral,2.75,0.849,,36.21,-3.705,0,79.5,False,20.0,21.0,-1.1548,0.7246,0.92,61.0,1.0,61.0,medium
META,2025-07-10,2025-07-11,momentum,65.0,721.06,709.38,753.18,2.75,709.38,stop,-1.0,1,risk_on,2.5,0.926,,33.71,-8.952,2,79.5,False,20.0,19.5,-1.8958,0.7443,0.84,59.5,1.0,59.5,medium
META,2025-08-15,2025-08-18,momentum,85.0,772.95,756.63,817.83,2.75,756.63,stop,-1.0,1,risk_on,2.5,0.918,,27.59,-29.209,3,79.5,False,20.0,25.5,2.6762,0.7856,1.03,90.5,1.0,90.5,high
META,2025-09-29,2025-09-30,reversion,50.0,742.16,732.17,767.12,2.5,732.17,stop,-1.0,1,risk_on,2.5,0.889,,13.45,-12.822,0,79.5,False,0.0,15.0,-3.1182,0.2514,0.85,18.27,1.0,18.27,speculative
META,2025-10-21,2025-10-27,momentum,59.0,721.7,710.07,753.69,2.75,753.69,target,2.751,4,risk_on,2.5,0.89,,22.92,35.554,1,79.5,False,20.0,17.7,1.9233,0.6296,0.62,79.88,1.0,79.88,medium
META,2025-12-18,2026-01-08,momentum,61.71,653.26,637.54,696.48,2.75,637.54,stop,-1.0,13,risk_on,2.5,0.87,,28.23,19.406,3,79.5,False,20.0,18.51,3.4074,0.7436,1.18,83.51,1.0,83.51,high
META,2026-01-23,2026-01-26,momentum,44.57,634.73,621.79,670.3,2.75,670.3,target,2.749,1,risk_on,2.5,0.919,,22.45,-20.185,0,79.5,True,20.0,13.37,0.3672,0.6831,1.83,83.35,1.0,83.35,medium
META,2026-04-09,2026-04-14,momentum,57.43,592.21,575.15,639.12,2.75,639.12,target,2.75,3,neutral,2.75,0.819,,23.33,-55.883,2,79.5,True,20.0,17.23,6.7332,0.7953,1.06,82.23,1.0,82.23,medium
META,2026-04-28,2026-04-30,momentum,70.0,668.6,653.05,711.37,2.75,653.05,stop,-1.0,2,risk_on,2.5,0.9,,23.49,189.224,0,79.5,False,20.0,21.0,3.8888,0.6903,0.68,85.61,1.0,85.61,high
TSLA,2023-08-09,2023-08-10,reversion,47.0,242.19,239.35,249.3,2.5,249.3,target,2.504,1,risk_on,2.5,0.87,,23.37,-4.157,0,45.0,False,0.0,14.1,-3.8842,0.0884,0.89,15.25,1.0,15.25,speculative
TSLA,2023-08-29,2023-09-11,momentum,72.0,239.72,231.59,262.05,2.75,262.05,target,2.75,8,risk_on,2.5,0.901,,23.66,2.913,1,45.0,True,20.0,21.6,2.2878,0.8532,1.25,91.1,1.0,91.1,high
TSLA,2023-11-14,2023-11-29,momentum,50.0,221.87,212.38,247.97,2.75,247.97,target,2.75,10,risk_on,2.5,0.866,,23.92,-2.144,0,45.0,True,20.0,15.0,3.3503,0.9857,1.2,84.0,1.0,84.0,medium
TSLA,2023-12-06,2023-12-13,momentum,45.0,238.55,231.4,258.2,2.75,231.4,stop,-1.0,5,risk_on,2.5,0.939,,15.62,14.965,0,45.0,False,20.0,13.5,0.6277,0.6348,1.0,75.89,1.0,75.89,medium
TSLA,2024-08-15,2024-08-19,momentum,52.0,206.09,200.54,221.35,2.75,221.35,target,2.75,2,neutral,2.75,0.833,,27.63,-2.163,2,45.0,True,20.0,15.6,-1.4014,0.4764,0.99,46.66,1.0,46.66,speculative
TSLA,2024-08-30,2024-09-19,momentum,52.0,211.56,202.69,235.96,2.75,235.96,target,2.751,13,neutral,2.75,0.847,,19.07,7.092,0,45.0,False,20.0,15.6,0.074,0.6454,0.86,59.34,1.0,59.34,medium
TSLA,2024-10-08,2024-10-10,momentum,48.86,247.1,237.81,272.63,2.75,237.81,stop,-1.0,2,neutral,2.75,0.82,,22.45,12.28,0,45.0,False,20.0,14.66,-1.5848,0.5176,0.72,47.36,1.0,47.36,speculative
TSLA,2024-10-24,2024-10-25,momentum,85.0,229.55,220.02,255.75,2.75,255.75,target,2.749,1,neutral,2.75,0.815,,26.09,9.662,0,45.0,True,20.0,25.5,0.1055,0.8618,2.81,90.64,1.0,90.64,high
TSLA,2024-12-02,2024-12-06,momentum,85.0,342.13,326.59,384.2,2.71,384.2,target,2.707,4,risk_on,2.5,0.918,,40.68,5.823,2,45.0,True,16.8,25.5,-0.5646,0.7654,0.75,62.3,1.0,62.3,medium
TSLA,2025-02-10,2025-02-11,reversion,47.0,350.73,345.56,363.66,2.5,345.56,stop,-1.0,1,risk_on,2.5,0.893,,16.03,-4.602,0,45.0,False,0.0,14.1,-6.2452,-0.0688,1.09,14.1,1.0,14.1,speculative
TSLA,2025-05-09,2025-05-12,momentum,72.0,283.03,270.78,316.72,2.75,316.72,target,2.75,1,neutral,2.75,0.819,,18.15,12.232,2,45.0,True,20.0,21.6,3.254,0.8692,1.17,86.6,1.0,86.6,high
TSLA,2025-05-28,2025-06-04,momentum,70.0,345.08,331.39,382.73,2.75,331.39,stop,-1.0,5,neutral,2.75,0.843,,32.46,8.896,0,45.0,True,20.0,21.0,2.3845,0.8009,0.86,86.0,1.0,86.0,high
TSLA,2025-06-11,2025-07-01,momentum,44.0,322.01,303.53,370.08,2.6,303.53,stop,-1.0,13,risk_on,2.5,0.89,,27.41,-2.648,1,45.0,False,8.0,13.2,-5.4684,0.3771,1.01,28.28,1.0,28.28,speculative
TSLA,2025-07-14,2025-08-01,momentum,44.0,310.47,299.96,339.37,2.75,299.96,stop,-1.0,14,risk_on,2.5,0.898,,19.38,0.285,1,45.0,False,20.0,13.2,-0.8655,0.4818,0.74,44.47,1.0,44.47,speculative
TSLA,2025-11-06,2025-11-07,breakout,48.4,445.91,430.17,493.13,3.0,430.17,stop,-1.0,1,neutral,2.75,0.79,,14.62,3.875,1,45.0,False,40.0,14.52,-1.4663,0.5305,1.32,72.94,1.0,72.94,medium
TSLA,2025-11-26,2025-12-04,momentum,45.0,414.56,400.8,452.38,2.75,452.38,target,2.751,5,risk_on,2.5,0.898,,13.69,-0.272,0,45.0,False,20.0,13.5,-0.7145,0.4993,0.72,45.47,1.0,45.47,speculative
TSLA,2026-01-07,2026-01-08,reversion,50.0,431.41,424.62,448.38,2.5,424.62,stop,-1.0,1,risk_on,2.5,0.926,,20.73,-6.514,0,45.0,False,0.0,15.0,-6.2797,0.0963,0.78,16.25,1.0,16.25,speculative
TSLA,2026-04-15,2026-04-16,momentum,72.0,364.03,354.01,391.59,2.75,391.59,target,2.75,1,neutral,2.75,0.86,,25.35,-1.988,1,45.0,True,20.0,21.6,3.179,0.8883,1.76,95.16,1.0,95.16,high
AMZN,2023-07-07,2023-07-10,momentum,85.0,129.17,127.1,134.87,2.75,127.1,stop,-1.0,1,risk_on,2.5,0.893,,30.55,-1.752,3,68.1,False,20.0,25.5,-0.4262,0.748,0.74,65.5,1.0,65.5,medium
AMZN,2023-10-11,2023-10-12,momentum,72.0,128.97,126.99,134.44,2.75,134.44,target,2.749,1,neutral,2.75,0.831,,20.63,-9.983,0,68.1,False,20.0,21.6,0.2849,0.5419,0.73,74.9,1.0,74.9,medium
AMZN,2024-02-15,2024-02-20,momentum,70.0,169.58,165.75,179.2,2.51,165.75,stop,-1.0,2,risk_on,2.5,0.901,,30.46,20.049,0,68.1,False,0.8,21.0,0.2028,0.7001,0.96,59.37,1.0,59.37,medium
AMZN,2024-03-06,2024-03-11,momentum,50.57,174.64,171.77,182.54,2.75,171.77,stop,-1.0,3,risk_on,2.5,0.907,,29.53,6.837,1,68.1,False,20.0,15.17,-0.4215,0.5682,0.71,49.9,1.0,49.9,speculative
AMZN,2024-06-07,2024-06-26,momentum,40.0,181.98,178.54,191.02,2.63,191.02,target,2.628,12,risk_on,2.5,0.89,,11.54,5.318,0,68.1,False,10.4,12.0,0.0953,0.6279,0.77,47.14,1.0,47.14,speculative
AMZN,2024-07-31,2024-08-01,momentum,44.0,184.27,181.99,190.52,2.75,181.99,stop,-1.0,1,risk_on,2.5,0.88,,27.72,-8.119,1,68.1,False,20.0,13.2,-0.7647,0.4134,1.06,41.74,1.0,41.74,speculative
AMZN,2025-03-24,2025-03-25,momentum,50.57,197.93,196.69,201.32,2.75,201.32,target,2.756,1,neutral,2.75,0.761,,40.63,7.998,0,68.1,False,20.0,15.17,0.9526,0.5718,0.88,75.04,1.0,75.04,medium
AMZN,2025-05-27,2025-06-11,momentum,45.0,203.27,197.85,218.16,2.75,218.16,target,2.747,11,neutral,2.75,0.845,,17.86,5.106,0,68.1,False,20.0,13.5,0.3133,0.7165,0.76,73.83,1.0,73.83,medium
AMZN,2025-06-20,2025-06-23,momentum,61.71,212.45,208.27,223.93,2.75,208.27,stop,-1.0,1,neutral,2.75,0.856,,22.42,-0.515,2,68.1,False,20.0,18.51,-0.6054,0.5023,2.08,60.6,1.0,60.6,medium
AMZN,2025-08-05,2025-08-07,reversion,47.0,213.75,210.12,222.84,2.5,222.84,target,2.504,2,risk_on,2.5,0.882,,28.53,-4.549,0,68.1,False,0.0,14.1,-2.4802,0.0316,1.12,14.51,1.0,14.51,speculative
AMZN,2025-09-24,2025-09-25,reversion,62.0,220.21,218.18,225.28,2.5,218.18,stop,-1.0,1,risk_on,2.5,0.894,,12.85,-5.557,1,68.1,False,0.0,18.6,-1.4955,-0.0346,1.18,18.6,1.0,18.6,speculative
AMZN,2025-10-09,2025-10-10,momentum,40.0,223.53,219.59,234.35,2.75,219.59,stop,-1.0,1,risk_on,2.5,0.889,,16.79,-1.671,0,68.1,False,20.0,12.0,0.3765,0.6463,1.0,71.76,1.0,71.76,medium
